source_id	subjects_num	sessions_num	sessions_min	sessions_max	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_size_max	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds003798	117	153	1	3	420	249	73	103490008385	2375538288	246404781	172138.39835596085	409.8533294189544	145161216	345621.9428571428	bang,pixar,rest	197192	{"0.7":231,"1.0":121,"2.5":68}	anat,fmap,func
